user,location,coordinates,language,text,latitude,longitude,country
gypsy____king,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
7ue,now,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",63.32949000000008,34.38080000000008,AF
HiteshBhaa,"भूर्लोके,जम्बूद्वीपे,आर्यवर्ते",,,#Save_Humanity_Ban_Islam https://t.co/ifqaHJyjP5,78.00738000000007,29.164390000000026,IN
Bhavaditya1,India,,,"@prashant_RSSorg Islam ban in 
#IsmabaninBharat",79.44332654800007,23.379379735000043,IN
merebear2603,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
kanyekitheaa,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
HiteshBhaa,"भूर्लोके,जम्बूद्वीपे,आर्यवर्ते",,,#O_Human_Ban_Inhumane_Islam https://t.co/czgBE8bOx7,78.00738000000007,29.164390000000026,IN
hibasiddiqui_,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
xoziaso,planet 55 cancri e,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-40.39710979823387,-20.297150319706315,BR
1Arabpress,,,,"@trpresidency @TurkCG_HongKong @RTErdogan to avoid the lose for next election, Turkey MUST ban Netflex and ban all… https://t.co/OFyC1flAM7",,,
samioni75,,,,@el_jbaihi @hespress Na9d?? Yakma katdwi 3la cristiano oula messi dak tafatouh khalih 3andak rassoul kib9a chi haja… https://t.co/ErnXO9m3YA,,,
MarwanBassanio,Baghdad\Iraq,,,Facebook is leading a crusade under the command of the Muslim brotherhood representative Tawakowl Kerman to shut do… https://t.co/7qeza2jXMU,44.39307000000008,33.34210000000007,IQ
clandestinebond,,,,"@VishalBharadwa4 @ManavLive Haa pandit, Fir toh Islam apnayenge. shukar manao ke abhi Baudh ban rahe. Jish din Aark… https://t.co/GusavWqdBC",,,
ThisIsNotIshan,$Ishanasf ,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
aamnasalt,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
aishazj_,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
Romodon_mufucca,W/ ur sis @ Kothi panchodville,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-92.67080999999996,30.358940000000075,US
aaayyyat,back of a bentley ,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-1.1467699999999468,53.54876000000007,GB
ibra7immm,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
ashwin124,India,,,"RT @pp_pune: Islam is introducing shariah into our society via halal products &amp; services… 

If Muslims want halal – Let them Pay for it – N…",79.44332654800007,23.379379735000043,IN
tweetsfromarmy,"New Jersey, USA",,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-74.72856499999995,39.61334835300005,US
TwoHeadedIdiot,"Spring Shadows, Houston",,,RT @SBSNews: .@TheFeedSBS has seen several Facebook posts and emails shared by Andrew McNabb's accounts that call to ban Muslim immigration…,-95.54495999999995,29.818470000000048,US
lilshrimprim,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
mohdhasan678,"Toronto, Ontario",,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-79.38543999999996,43.648690000000045,CA
mahiraa__,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
Rozahidhussein1,,,,"RT @doamuslims: Saudi authorities ban Dr Khaled al-Mushaiqeh and Dr Abdul Rahman from teaching and giving lectures. 

#SaudiArabia #Islam h…",,,
whadayamin,"bay area, ca",,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-123.71334999999999,38.91380000000004,US
hala5578,,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",,,
moonxbeams_,Paradise,,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-115.11475999999999,36.09990000000005,US
jayrdoris,"Stockton, CA",,,"RT @a_dawg_thoughts: it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hijab…",-121.29045999999994,37.953730000000064,US
a_dawg_thoughts,"Brampton, Ontario",,,"it's always screw France, but today especially.. y'all really just hate Islam and Muslims don't you? Was the uni hi… https://t.co/Sc2P9y4EDW",-79.75871999999998,43.68431000000004,CA
BibiH26095523,,,,"@KhaledBeydoun -ban of covered face in public space
- police attaqued in banlieues
- attempt to stop political radi… https://t.co/BsNjumsA2Z",,,
Dragonlilly9,,,,"@door_1981 @MrAndyNgo @MiaCathell Iran performs the highest number of transgendered surgeries in the world, by far.… https://t.co/kPxf6AdkTc",,,
anuk_ca,Canada True North strong&free,,,"Islam 'crisis' but so is French secularism 
#Macron ’s Oct. 2 speech outlined a legislative to fight “Islamist sepa… https://t.co/KHlalWtnu7",-79.40476999999998,45.762320000000045,CA
Bosmans10503921,,,,@SamvanRooy1 Ban de islam ui Europa. https://t.co/LJGTbBTDJW,,,
MatMatsunaga,,,,"@senatemajldr Tell me more about two Muslim Congresswomen, the Muslim ban and the demonization of Islam. Then tell… https://t.co/e5HL1sXFK1",,,
TakezoMiyamoto9,"Maryland, USA",,,"@BBCWorld 2. Also, Islam is the 2nd largest religion in the world and growing. Unless you just ban religion(I don’t… https://t.co/HNXyTJxB7G",-76.15872999999993,38.81819928400006,US
I_Love_Truth,Belgrade/Calgary,,,@oulosP No one knows how to use Islam instrumentally like the Turks; when the Islamic world was at its weakest Turk… https://t.co/o1R1eeYBAO,20.46329000000003,44.81310000000008,RS
AmanKhan0001996,,,,"@Bhimduttapande2 @DrKumarVishwas Islam Nahi 

RSS badi samsya ban Kar ubhregi",,,
sixtiessound,,,,"This is ALL  good,seems like some governments are waking up to the fact of the PURE FILTH they have living alongsid… https://t.co/KYi0n0axtk",,,
iambecomedebt,,,,@TomlinsonCJ Ban Islam West of Mecca,,,
Janbaz_Mindset,Malaysia,,,"@RajaFaisal01 @TarekFatah 
Raja Jee
Tarek Fatah Ab Ban Giya Hai
Dhobi Ka Kutta
Na Ghar Ka
Na Ghaat Ka
Faragh Karish… https://t.co/YzIg7BJfLm",112.50000000000011,2.500000000000057,MY
xRyderxX,,,,@DanniJavaid94 @viksa_bhartiya @KhaledBeydoun You do have rights. They allow you to freedom practice Islam. Where i… https://t.co/OeynerQPZW,,,
rajhindustani5,,,,@rajiyaMkhan @ShobhnaYadava Main aap ke sath hoon Jo Dil Kare Woh Karo koun roka hai. Allah ho ya Bhawan ush per Sa… https://t.co/JLIlQUBQg1,,,
bartleby1843,716,,,@ahmadboss27 @Muhammadfarh_an @Pranabrulezzzzz @disclosetv I don’t care if it’s simple. France is a Christian major… https://t.co/s4nECF13hl,-66.58915819999999,18.007159900000033,PR
Ban_Evil_Book,,,,"#parisbeheading 

Now in India and world, Secular Librandus become active. They have started saying that nobody has… https://t.co/Md9jUeUtxp",,,
BlerimQamili,,,,"@Muhammadfarh_an @HerrRossi11 @disclosetv You see, you do not understand the caricatures and what satire means. 

B… https://t.co/PvoI3OhE9m",,,
memeanddddme,,,,"@desert_spina0 @irfanali_6213 Evidence the gvt aint
Did they tongue wise make takfir? Or ban Islam being practised?… https://t.co/9Ypn06LNzF",,,
Ban_Animal_Test,"WORKERS of All Lands, UNITE !!",,,"RT @KhaledBeydoun: ""Islam is in crisis all over the world,"" Macron.

His aim: 'isolating' French Muslims from the rest of the Muslim world…",-86.22965999999997,41.65664000000004,US
yuppybum,"Montréal, Québec",,,"“Debate on Halal:
Today it is 15% of products in supermarkets.
If tomorrow this reaches 50%, Muslims will pressure… https://t.co/UmvCtWb4YF",-73.55468999999994,45.51240000000007,CA
Mehfuzsr,India,,,I really feel to laugh 🤣🤣 how #KanganaRanaut targets Islam without mentioning the word Muslim or Islam in fear that… https://t.co/KsOx2GBayS,79.44332654800007,23.379379735000043,IN
Prince__Dracula,Transylvania,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",-91.18092999999999,32.68513000000007,US
kgsc16,,,,"RT @RKIDAMBI: @USlasher @ShefVaidya @madhukishwar @ShyamalGanguly1 If we ban Islam in India that would suffice. Also have to revisit ""parti…",,,
maithili181102,,,,"RT @RKIDAMBI: @USlasher @ShefVaidya @madhukishwar @ShyamalGanguly1 If we ban Islam in India that would suffice. Also have to revisit ""parti…",,,
jagadartiha,"Mayapur, Nabadwip",,,"RT @RKIDAMBI: @USlasher @ShefVaidya @madhukishwar @ShyamalGanguly1 If we ban Islam in India that would suffice. Also have to revisit ""parti…",88.38864000000007,23.421170000000075,IN
aditya_thinker,"New Delhi, India",,,"@GemsOfBollywood Saale backchod hai ye bollywood wale, enhe sirf Islam hi dikhta hai or  Hinduon ki kisi layak nahi… https://t.co/31S60eRaSv",77.21721000000008,28.63095000000004,IN
poud94,,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",,,
The_Thekedar,"भूलोक, जम्बूद्वीप, भारतवर्ष",,,@Nikhardoctor @Pankaj84342106 @SatyaBabaji27i @kohli_prajapati @aajtak USke pehle islam rastra ban jayega... pakist… https://t.co/7GC7TPmvPj,78.00738000000007,29.164390000000026,IN
infointoxFr,Monde,,,"@Tropborne @realwlbs @samiraa_k212 @aliji_v5 Oui, surtout que les pays occidentaux utlise la religion pour attaquer… https://t.co/mLOUgPeT46",23.366670000000056,-1.1833299999999554,CD
NamoshT,"Indore, India",,,"Sir, en se puchhna hai ke..
Jo larke pandit ya hindu ban ke larkyoon se shadi karte hai. Kya wo islam me jayez hai....
indore namosh talreja",75.86512000000005,22.716220000000078,IN
USlasher,,,,"RT @RKIDAMBI: @USlasher @ShefVaidya @madhukishwar @ShyamalGanguly1 If we ban Islam in India that would suffice. Also have to revisit ""parti…",,,
RKIDAMBI,Bay Area,,,@USlasher @ShefVaidya @madhukishwar @ShyamalGanguly1 If we ban Islam in India that would suffice. Also have to revi… https://t.co/Dxx80lm0fO,-7.491079999999954,33.60053000000005,MA
rakeshsagar1989,Bharat Desh ,,,"RT @rakeshsagar1989: Jai Mata Ji @narendramodi, @PMOIndia, @AmitShah, @HMOIndia, @myogiadityanath, @rajnathsingh, @rashtrapatibhvn, @rspras…",72.85753000000005,19.16632000000004,IN
rakeshsagar1989,Bharat Desh ,,,"Jai Mata Ji @narendramodi, @PMOIndia, @AmitShah, @HMOIndia, @myogiadityanath, @rajnathsingh, @rashtrapatibhvn,… https://t.co/ABDk8OyVvd",72.85753000000005,19.16632000000004,IN
eideticblotter,Mother Earth,,,"@EmmanuelMacron Ban Islam, Mr President.",-84.55960999999996,39.338910000000055,US
sharpygreen,Leicestershire uk,,,RT @CoyleLeyla: @britishlivesuk @biffrbear @MetroUK Well people just have enough of the scum and the infestation. They are bloody everywher…,-1.1140386989999342,52.66669575200007,GB
KonstantinosPer,"Athens, Greece",,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",23.73640000000006,37.97614000000004,GR
SpaceFromGreece,"Greece, EU",,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",-93.26157999999998,37.22079000000008,US
DesiBell2,Greece,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",22.000000000000057,39.00000000000006,GR
AthanDim,"Athens - Thessaloniki, Greece",,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",23.71022000000005,40.72858000000008,GR
Mohit38887224,,,,RT @Mohit38887224: @NewsNationTV @DChaurasia2312 @manoj_gairola Islam ko ban karne se hi ye bimari hategi,,,
Mohit38887224,,,,@NewsNationTV @DChaurasia2312 @manoj_gairola Islam ko ban karne se hi ye bimari hategi,,,
Mohit38887224,,,,@ThePushpendra_ Islam ko ban karne se hi ye bimari hategi,,,
RaunaqueSC,India,,,@EmmanuelMacron There will be a time in future where countries will ban Islam for its fanaticism among its followers.,79.44332654800007,23.379379735000043,IN
karo_pass,nomadic,,,@Pro__Log @HinduSurvivor @RituRathaur @gopugoswami @Sanjay_Dixit That again proves my point. The Maulana of Pakista… https://t.co/VqJdH1Ycjq,145.34525000000008,-38.03167999999994,AU
vickysmackdown,,,,"@Mattskilletguy @disclosetv well, France have enough muslims to eventually turn it into an Islamic state. Only solu… https://t.co/1JFmAfohNH",,,
tolisv,Athens Greece,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",23.73640000000006,37.97614000000004,GR
Benjaarh,,,,"@espersendf 🤔

https://t.co/ZtJXhG40fk",,,
Ess50542616,"England, United Kingdom",,,"RT @CoyleLeyla: Yeah of course it was 🤦🏻‍♀️

Islam is an old outdated, manipulation on a society. It’s dangerous and we don’t fall for the…",-1.4586250229999678,52.59273609500008,GB
koitp2rn,Estonia,,,"@NoorBinLadin Solution for Europe: 
1.) Ban Islam- because it is a violent supremacist ideology similar to Nazism.… https://t.co/s2cflqKEcc",25.477224001000025,58.67204078700007,EE
Spyros_md,,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",,,
rockos13,,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",,,
mary_i_c,"Macedonian, Ancient Macedonia, Greece",,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",23.000000000000057,40.50000000000006,GR
commonsense491,,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",,,
peristeraRa,i love Greece ,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",19.789370000000076,39.786500000000046,GR
xarratt,,,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",,,
KaravitisGeorge,"Κως, Δωδεκάνησα, Τζατζικιστάν",,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",27.289320000000032,36.89042000000006,GR
nausicalibre,"Ile-de-France, France",,,"RT @The_Plague_Doct: Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύτερ…",2.5033801560000484,48.70925861900008,FR
The_Plague_Doct,Σοβιετική Μπανανία,,,"Οι μουσουλμάνοι ΔΕΝ ενσωματώνονται γιατί ΔΕΝ θέλουν να ενσωματωθούν.

Όσο νωρίτερα το καταλάβουμε αυτό, τόσο μεγαλύ… https://t.co/RGaNiRCogT",,,
ZLEiTQTJmsPrU9P, India,,,"@EmmanuelMacron @EmmanuelMacron 🙏
Sir you are doing well to stop Islamic Aggression.Not enough.
try to understand t… https://t.co/eUosgrGDe5",79.44332654800007,23.379379735000043,IN
exploremanav,"Mumbai, India",,,@Eliiot_Lucas @Rangeelajogi @md_farhan10 @DharmicPeople @swati_gs Yaar tum log insaan nhi samjhte insaan ko kofar b… https://t.co/FOMhyBwH9L,72.83483000000007,18.940170000000023,IN
hamdy_mustafaa,Touba,,,"France mom fi niou egg ci bañ islam...
Yalna yalla takhawou djoulit yepp",-15.876919999999927,14.862250000000074,SN
ISDedal,Dublin,,,In France every homeschooling family is under strict supervision from state: obligatory home-visits and annual prog… https://t.co/8Pc4ERJaRY,-6.248269999999934,53.348070000000064,IE
wils1947,India,,,@TaiyabH62311701 @Bihari_tweeter @DeepikaSRajawat @mukesh_ips_jk @JmuKmrPolice Kayar kaun hai sabko pta hai aurto k… https://t.co/s1ybY9IJ1b,79.44332654800007,23.379379735000043,IN
natiolistische,,,,@VVD Jullie laten wel dit soort tuig binnen. Ban islam!,,,
jalfraze009,UK ,,,RT @CoyleLeyla: @britishlivesuk @biffrbear @MetroUK Well people just have enough of the scum and the infestation. They are bloody everywher…,-1.9695595439999352,53.40838660500003,GB
LLeather20,,,,"ISLAM Respect Animal Welfare 
Food Standards Agency: Ban Halal and Kosher Meat Slaughter - Sign the Petition!… https://t.co/J3gjd1tO5Y",,,
j439607038,,,,RT @CoyleLeyla: @britishlivesuk @biffrbear @MetroUK Well people just have enough of the scum and the infestation. They are bloody everywher…,,,
Margaretb2107,,,,RT @CoyleLeyla: @britishlivesuk @biffrbear @MetroUK Well people just have enough of the scum and the infestation. They are bloody everywher…,,,
biffrbear,W.A.T.P. uk,,,RT @CoyleLeyla: @britishlivesuk @biffrbear @MetroUK Well people just have enough of the scum and the infestation. They are bloody everywher…,78.05281000000008,30.328900000000033,IN
CoyleLeyla,Great Glorious Britain. ,,,"@britishlivesuk @biffrbear @MetroUK Well people just have enough of the scum and the infestation. They are bloody everywhere.

Ban Islam.",-0.6073699999999462,51.48227000000003,GB
drugking0007,दुश्मनो के दिमाग में......,,,"RT @truthworldsky: That's why ,they know how  to burn the country in the name of radical islam .Abdul is expert in bomb  blasting,degree fr…",79.46758000000005,30.08555000000007,IN
truthworldsky,,,,"That's why ,they know how  to burn the country in the name of radical islam .Abdul is expert in bomb  blasting,degr… https://t.co/CAtgTrQmOR",,,
CoyleLeyla,Great Glorious Britain. ,,,"Yeah of course it was 🤦🏻‍♀️

Islam is an old outdated, manipulation on a society. It’s dangerous and we don’t fall… https://t.co/tMx6COWjqq",-0.6073699999999462,51.48227000000003,GB
MokhtarGhazzawi,Beirut - Lebanon,,,"@loulou__sd If i we don’t agree it doesn’t mean i have less knowledge than you. Its maybe because you are biased?
-… https://t.co/8PB4qW0Pib",35.50678000000005,33.896070000000066,LB
JeSuisTinkerbel,,,,@fumefox Just BAN Islam. Ban religious slaughter. Ban Halal Certification.Ban burkas/niqab.,,,
omair_manzoor,,,,@MyriamFrancoisC The French government will be thrilled. Would be interesting to know where they would like this to… https://t.co/pnZBIVOvNp,,,
ChaudhuryAlok,"Kolkata & Agartala, India",,,@PplOfIndia Ban Islam . It can b a religion .,88.34593000000007,22.53815000000003,IN
ashoka_28,,,,@RakeshX1986 @isarah1234 @ZairaWasimmm @007AliSohrab @RanaAyyub Chal islam kabul kiya yani bhakt hai tu ek ushi tra… https://t.co/Ae835vLple,,,
dutt_cool,melbourne,,,@ImranRiazKhan awwww... tu to keh raha tha IMRAN NIAZI ne tick tok islam ke liye ban kiyaaa..... ek aur lanaat tere… https://t.co/XUz1JFxsC5,144.96751000000006,-37.81738999999993,AU
AhmedMursalin2,,,,@shivani_sikh @kakar_harsha @GeneralBakshi @MajorPoonia @Ptr6Vb @TheSatishDua @LtGenGurmit Please chexk your inform… https://t.co/SKKCbVycMf,,,
sweatandlies,"Huddersfield, England",,,"@DanaNawzar Why do Muslims still own hundreds of thousand of black slaves in Mali, Mauritania and Niger, today? Ign… https://t.co/WwjPCKPCny",-1.7826799999999707,53.64695000000006,GB
JoeYo2020,,,,@WaldoWortel @NOS It's an example on how Dutch society is demeaning women and you have no right to speak in the nam… https://t.co/PaC1PNKbtb,,,
Suchindranath,Kalyanipuri,,,"France: If one Islamic organization is to be shut down after each beheading, France might have no teachers left. Th… https://t.co/YdBtJ0G1ck",83.47603000000004,24.992980000000045,IN
mostranic73,Canada,,,@JustinTrudeau @YWCA_Canada Ultra progressive liberal justin will ban everyone who doesn't agree with his progressi… https://t.co/czfpwl1bs2,-113.64257999999995,60.108670000000075,CA
flextron5,,,,@TasneemOsman_31 @KhaledBeydoun Ban islam around the world,,,
elibo_17,,,,RT @sweetcee12169: Diversity did fuck all for the uk but bring it down to a 3rd world shit hole Islam is a vile cult and should be band #ba…,,,
DIAS,"Massachusetts, USA 🇺🇸",,,"@cw94598 And in regards to saving French lives, he would save more with a more open minded view of islam. It is boa… https://t.co/flZWUCgqV4",-71.71818499999995,42.35867032400006,US
oxlonger_mike,,,,@_EnglishRose_13 @Mikecryer3 @BorisJohnson needs to be the first UK prime minister to follow other countries and st… https://t.co/PyHgbjPQdW,,,
sweetcee12169,Uk,,,Diversity did fuck all for the uk but bring it down to a 3rd world shit hole Islam is a vile cult and should be ban… https://t.co/ToWBJPAQrw,-1.9695595439999352,53.40838660500003,GB
RupeshRaut2502,,,,"@kardash416 There is no single terrorist organisation who functions on ""Hindutva"" but yes there are minimum 50 diff… https://t.co/dp2v57jvS4",,,
SrSrinivasamu,,,,@IndianExpress Muslim clerks in a TV debate(Bangalore) made it clear that Hindu girls should know they have to embr… https://t.co/EKrSoDW6vT,,,
johnvic48,,,,"@RmSalih islam,the quran,the hadiths,all condone MURDER of anyone criticizing islam.Barbaric Totalitarian Ideology… https://t.co/DBiVYMZcCW",,,
Sameera24661730,,,,"RT @AdvSalimNakhwa: @MumbaiMirror @CMOMaharashtra @OfficeofUT Liqour is forbidden (haram) in Islam.
A separate ban not required.
People hel…",,,
truetobeginwith,,,,@WereHunterr @MumbaiMirror @CMOMaharashtra @OfficeofUT During a jain festival there is a ban on sale of non-veg and… https://t.co/sTHABELVII,,,
farhaz_islam,,,,"""Kuch aise ban jao ki tumhe dekhne waale , tumhare lehze sunne waale  tumhari tarbiyat karne waalon ke haq me dil se dua karein""
❤️",,,
AaronBohra,"Katy, TX",,,@kathy87185399 @KamalaHarris @JoeBiden @DonaldJTrumpJr @realDonaldTrump Joe says he will immediately lift the ban o… https://t.co/1m6B7ABa7n,-95.82332999999994,29.787720000000036,US
AdvSalimNakhwa,Maharashtra,,,"@MumbaiMirror @CMOMaharashtra @OfficeofUT Liqour is forbidden (haram) in Islam.
A separate ban not required.
People… https://t.co/YUm7jB6y3T",73.01582000000008,19.03681000000006,IN
Majesticethic,,,,"@iPointOutStupid @Fragmentlismen @GFukkus @TheRightMelissa There are over 50 muslim  majority countried 
5 out of t… https://t.co/DsjfeOFOZc",,,
Potranze,,,,@stevenacook @AlMonitor Same thing goes for a possible ban on AKP leaders for Hajj and Umrah. It just simply will n… https://t.co/dhzWkmbAW9,,,
CrownPrinceMoh3,,,,@EmmanuelMacron Time to ban islam in world,,,
Abdulla62886272,,,,@AshutoshPatwa12 @ipskabra @PoliceBilaspur @renukasinghbjp @yogitabhayana @sardanarohit @vijaita @CharuPragya… https://t.co/gFZ7Okyy19,,,
Pialehra,Australia,,,"@Yes_IamSancho I think she’s an opportunist, staunch atheist, very anti-islam and forging a career around that. Nua… https://t.co/vafj0IoTKE",134.48403119800003,-25.70993156999998,AU
Rabiu_Sokoto,"Sokoto, Nigeria",,,"@bn_0mar @ahmad_zakariii @Waspapping_ @MBuhari Kaji wani soko,  ni addinina Musulunchi,  amma ban san naka ba,  amm… https://t.co/GVGQhaIVNS",5.239020000000039,13.060920000000067,NG
JapanAsif,,,,@JanKaptan Kutch ise tra ke mulvi jo GHQ Ke kuty ban ker d chok walon ko islam ki bat bata ker karobar bana rakha h… https://t.co/9RreCgswEC,,,
DancingDanB,"Naarm, Melbourne",,,RT @DrDemography: ‘@TheFeedSBS has seen several Facebook posts and emails shared by the accounts several years ago that call to ban Muslim…,144.96751000000006,-37.81738999999993,AU
DrDemography,"Canberra, Australia",,,‘@TheFeedSBS has seen several Facebook posts and emails shared by the accounts several years ago that call to ban M… https://t.co/5vGi9nSiK2,149.12655000000007,-35.306539999999984,AU
post_Socrates,Greece,,,@Redha48173446 @AtomicAmbition @test_socrates @mobbiemobes Deport radical Muslim. Close Mosques! Ban radical books… https://t.co/vxq3NGUYK0,22.000000000000057,39.00000000000006,GR
Shaykhhassan3,,,,its a humble request to @PTAofficialpk Please ban tiktok permanently in Pakistan because these are making videos ar… https://t.co/7EOD2eTGuX,,,
taraxacum_ban,Mitten in Europa,,,RT @aryeshalicar: Die größte Gefahr für die interne Sicherheit der Bundesrepublik stellen weder irgendwelche auf den Kopf gefallenen Nazis…,8.439663722300384,49.48479745448412,DE
edengillespie,Australia,,,RT @SBSNews: .@TheFeedSBS has seen several Facebook posts and emails shared by Andrew McNabb's accounts that call to ban Muslim immigration…,134.48403119800003,-25.70993156999998,AU
ban_temp,,,,@geertwilderspvv @2tweetaboutit I believe it also stated in Christian text That there should not be Imagery Of god… https://t.co/G1gv4mb9YI,,,
BLSFund,"England, United Kingdom",,,"RT @Bencosmef: 1st case of the virus has hit Cox's Bazar, home to the worlds largest refugee camp. A plea from a young #Rohingya advocate,…",-1.4586250229999678,52.59273609500008,GB
KamalKushwahaa,"Faridabad, India",,,"@umibilal I thought donut is ban in islam, isn't it.
It was prepared by your mum while she was clearing your almirah.",77.31276000000008,28.39247000000006,IN
Ban_Evil_Book,,,,"#parisbeheading 

Now in India and world, Secular Librandus become active. They have started saying that nobody has… https://t.co/cO39TvHZNk",,,
gillaboz_de, la France du moyen-âge ,,,"@PaulLeg69993129 @Childeric_Ier Je ne suis pas le seul, pourtant aucun propos insultant juste des fait sur l Islam et sa part en ban de 10h",6.568870000000061,48.482800000000054,FR
julius_W_K,paris area,,,@IsaBa67 @Damocles_Fr Oui !!! Ban islam!!!,121.00328508811225,14.291420050101081,PH
