Datetime,Text,Label
5/24/2022 6:59,"@keuangannews_id Saat negara di pegang oleh orang orang yang benci Islam, maka  akan makin berjarak dengan mayoritas rakyatnya.",0
5/24/2022 6:06,@Stevaniehuangg @pakaipeci @KatolikG Umat Katolik / Kristen kenapa benci amat dah sama agama Islam. Apalagi sama ulama. Khususnya UAS. Aneh bet. Seakan menghibur kaum sendiri,1
5/24/2022 6:01,@gibsonsimarmata Makanya orang munafik itu kastanya paling rendah dan hina...benci Islam tp ngaku muslim dan menusukkan dari belakang,0
5/24/2022 6:01,"@MNW_MNW_MNW @elkrova Tdk ada yg takut dgn Islam. Karena islam itu damai tapi tdk semua penganut agama islam membawa damai karena faktanya sesama muslim saja saling benci dan memaki,dan itu sdh anda contohkan. Eropa baik2 saja untuk apa anda kesana melawan islam phobia? Eropa tdk phobia pd islam!!",1
5/24/2022 4:52,@firmandamopoli Maklum kan mereka benci ulama dan benci Islam,1
5/24/2022 4:35,"@MNW_MNW_MNW Yg benci Islam, Kafir, anak cucu PKI, kaum Munafik. Dah itu saja...",1
5/24/2022 4:08,"@KOmengKO_25 1. Awalnya siapa yg berpolitik praktis dgn bawa2 nama ISLAM ??
2. Dlm berpolitik, apakh ISLAM mngajarkan Hujat/Olok2/Benci/Hasut ??
3. Tdk ada yg benci Islam, tp Kelakuan Muslim sendirilah yg menumbuhkan Benci.
4. Lbh baik Instrospeksi ato menyalahkan org lain ??
ðŸ˜Ž",1
5/24/2022 3:40,"@alinchan_ Jangan salah faham ya, cina yang di benci dan dimusuhi itu adalah cina2 yang mempunyai rencana2 buruk terhadap bangsa, negara dan agama Islam secara keseluruhan atau sebagian dengan berbagai Indikasi yang umum. Fahami &amp; plajri dalam agama kami ada kafir harbi dan ada kafir Dzimmi",0
5/23/2022 23:26,"@gibsonsimarmata @Kimberley20101 Kalau Mau Hancurkan Islam Niat Itu Hanya Ada Sama PKI. Caranya Gebuk Pake Tangan Islam Juga.

Yg Benci Islam Hanya PKI Wujud Bisa Macam Macam.",1
5/23/2022 22:56,"@RizkiAsihan Yg seharnya bcr ini yg yg bukan islam,dia yg kafir,zionis,pkc rrc,syiah,konghucu,pki,krn mereka bukan islam,jd yg benci kata kafir yg bukan islam itu,uahya ini agananya apa?apa dia merasa lbh hebat dr pemilk ALQUR'AN?apa si yahya ini akan hidup abadi?apa krn menjilat penguasa?",1
5/23/2022 22:09,"@KOmengKO_25 Yang pasti kafir lah.. siapa lagi..?
Coba tanya mereka yg benci Islam khususnya... pasti ngaku bahwa mereka memang kafir.",1
5/23/2022 22:06,"KODOK (KUMPULAN ORANG DUNGU OTAK KACUNG) semakin panas...
Setelah gagal dengan propaganda untuk UAS, semakin jelas sekarang...
Para KODOK selalu menuduh orang lain kadrun... Padahal mereka itu cuman buzzer bayaran untuk menteror ulama dan umat Islam yang mereka benci.. Ha.. Haha",1
5/23/2022 21:56,"@OnlyFrens @KatolikG Eh kafir @KatolikG kalo lu benci Islam dan mo ngajak perang, bilang aja....jangan jadi pengecut, ANJING!!",1
5/23/2022 21:07,"@JoWi_0003 @GME_Gun @Dennysiregar7 Yang di benci yang garong uang negara, kalau kami umat Islam benci sama non Islam, mungkin kita Ngak bisa berkomunikasi seperti ini.. Jadi tolong jangan di sama ratakan..",0
5/23/2022 21:06,"@KOmengKO_25 TANDA NEO PKI KRN PKI SANGAT BENCI ISLAM,ULAMA DAN ORG ARAB DAN SANGAT SANJUNG PKC RRC",1
5/23/2022 20:53,"Dgn demikian, konsep mengenai Syariat, jihad, dan khilafah yg benar akan rusak dlm pikiran para pemuda Islam, bhkn membuat mrk benci dan menjauhinya. 

Untuk mencapai tujuan tersebut, Rand juga menyarankan agar pemerintah AS mendukung pengembangan ormas yang bisa dimanfaatkan. https://t.co/haAoKNo6Pb",1
5/23/2022 20:50,@CNNIndonesia Benci amat sama islam pake ditendang segala..,1
5/23/2022 20:28,"@ceu_puan Yang Islamophobia ngadrun,
Yang benci Islam ngadrun,
Yang munafik ngadrun,
Yang kafir ngadrun,
Akhirnya ngadrun pada waktunya....",1
5/23/2022 20:22,"1. Awalnya siapa yg berpolitik praktis dgn bawa2 nama ISLAM ??
2. Dlm berpolitik, apakh ISLAM mngajarkan Hujat/Olok2/Benci/Hasut ??
3. Tdk ada yg benci Islam, tp Kelakuan Muslim sendirilah yg menumbuhkan Benci.
4. Lbh baik Instrospeksi ato menyalahkan org lain ??
ðŸ˜Ž https://t.co/p6hEY9R2DF",1
5/23/2022 20:21,"@bangZhack86 1. Awalnya siapa yg berpolitik praktis dgn bawa2 nama ISLAM ??
2. Dlm berpolitik, apakh ISLAM mngajarkan Hujat/Olok2/Benci/Hasut ??
3. Tdk ada yg benci Islam, tp Kelakuan Muslim sendirilah yg menumbuhkan Benci.
4. Lbh baik Instrospeksi ato menyalahkan org lain ??
ðŸ˜Ž",1
5/23/2022 20:16,"Astaghfirrullaah apa2an lagi ini ðŸ˜±ðŸ”¥ðŸ¤”ðŸ˜¡
Kalau memang benci Islam jangan nanggungðŸ˜¡ https://t.co/z4y9SoPHqB",1
5/23/2022 20:08,"@bangZhack86 Istilah kafir ini untuk orang yg menolak syariat yg di bawa nabi muhammad saw,..bahkan yg mengatakan tuhan itu 3 juga di cap kafir,..dan istilah kafir bukan sosok yg harus di benci dan di musuhi umat islam,kecuali mereka memerangi duluan, kan sudah lama hidup berdampingan di sini",0
5/23/2022 19:49,"@Stevaniehuangg @KatolikG Kaum KAFIR sampe hari kiamat benci Islam !!! 

Nanti klo umat Islam marah...di bilang radikal radikul...tapi kaum KAFIR LOMPAT PAGAR !!! DALAM AGAMA KAUM KAFIR GA ADA YANG MEMPESONA KALI YA",1
5/23/2022 19:18,@KOmengKO_25 Neo komunis.....yg pd hakekatnya benci Islam.,1
5/23/2022 19:08,"@Dennysiregar7 Orng kok benci kali ama Ulama dan Islam........
Gue nggk bayangin kelak di dlm kubur sendirian siapa yg nolongin....",0
5/23/2022 18:42,"Asli gw malu bener sama bang gibson..
Asli bang, muslim yg paling rendah kastanya tuh org munafik, salah satunya ngaku Islam tp benci sama ulama yg lurusðŸ«£ðŸ«£ https://t.co/iL1YySWGtq",0
5/23/2022 18:32,@KOmengKO_25 Hanya Anak dan cucu PKI yg benci thd Islam..,1
5/23/2022 18:19,"Akun2 sok paling toleran, paling pintar, tapi dasarnya benci Islam, kalo @GlHindu ini merasa tuan rumah yg terzolimi https://t.co/ulagjO6Ino",1
5/23/2022 17:51,"Mereka benci agama islam tapi framming nya untuk menaikan elektabilitas islami bener ðŸ™ƒ

Pengen bilang kasar tp y sdh lah tahan dulu.satwa gw masih d kandangin.

Dan nasehat Ibu susi pun jangan bicara KasarðŸ˜Œ nurut sj sebagai bagian secangkir #KopiSusi sabar sabar thn untk WAR.",1
5/23/2022 17:49,"@Madebylaluna @Dennysiregar7 Klo non muslim mungkin wajar ga suka UAS, 
Ada yg teriak ngaku agamanya Islam tp benci dan suka mengolok olok UAS, 
Kan PeA..  ðŸ˜…ðŸ¤­ 

_

â¤ï¸â¤ï¸ UAS â¤ï¸â¤ï¸ https://t.co/jasj1iq4Hq",1
5/23/2022 17:49,"@Dennysiregar7 Klo non muslim mungkin wajar ga suka UAS, 
Ada yg teriak ngaku agamanya Islam tp benci dan suka mengolok olok UAS, 
Kan PeA..  ðŸ˜…ðŸ¤­ 

_

â¤ï¸â¤ï¸ UAS â¤ï¸â¤ï¸ https://t.co/jasj1iq4Hq",1
5/23/2022 17:43,"@katzedikke Nyari Validasi ke Allah  SWT dan Nabi Muhammad SAW dong.
Jadi bukti nanti di hari akhir. Ada org mengolok2 Islam, sikap kita bgmna?
Ada yg benci dg perbuatan itu dlm hati, atau lewat perbuatan.
Ada yg mlah ikut di barisan pengolok2 Islam dg brbgai macam alasan ala sentris goblok",0
5/23/2022 17:34,Gini amat benci nya ke islam. https://t.co/BwilzieWur,1
5/23/2022 17:31,@IbnuSantoso20 @MNW_MNW_MNW Ibnu Muljam itu khawariz. Mengaku islam tapi benci islam. Sama seperti para cebong2 laknatullah,1
5/23/2022 17:30,@perianto1970 @Homo_sapiens21 Kalau kau berani pake koteka berangkat kerja baru aku setuju yang kau bilang budaya nusantara.kalau gak..kau cuma benci sama islam sama kayak abu lahab abu jahal,1
5/23/2022 17:27,"Gue bantu jawab ya, mereka yg katanya  Islam tapi benci dgn UAS , menurut gue mungkin mereka waktu kecil kepalanya sering kejedot gagang pintu. https://t.co/B8VcnxXSFk",0
5/23/2022 16:52,@gibsonsimarmata Aku bingung bin aneh.ngaku islam tapi benci ulama tegas lugas humoris,0
5/23/2022 16:35,"@z4r4n Pantesan bnyk BuzzeRp yg mengaku Islam benci dg org arab @Dennysiregar7 , @_ekokuntadhi , @yusuf_dumdum ðŸ˜",1
5/23/2022 16:18,@OnlyFrens @KatolikG Ternyata memang banyak oknum orang katolik sebetulnya alergi dengan umat Islam atau bahkan benci umat Islam,1
5/23/2022 16:11,"@gibsonsimarmata @nissa_tari Terimakasih bro anda bijak dan cerdas. Dalam Islam itu namanya kaum munafik, mereka ngaku Islam(beriman) padahal hatinya tidak.
Jadi wajar klo mereka benci.",1
5/23/2022 15:21,"Wiih..semakin hari semakin tajam cuitan SARA...kenapa y??ðŸ˜¶ðŸ˜¶
benci sm islam,arab,atau sm seorg tokoh hebat beragama islam??
kalau ga suka dgn prestasi seseorang,tampilin aja prestasi gacoan anda...,gratis kok
ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",1
5/23/2022 15:01,"Judulnya mendadak kadrun...
Padahal benci sama syariat islam

Harusnya dandanannya ala ala nusantara.. pake kemben atau pake lurik https://t.co/QzSPf5Bncg",1
5/23/2022 14:37,@ce_uneh @aniesbaswedan ðŸ˜‚ðŸ˜‚ðŸ˜‚kan kamu yg bilang tentang benci Islam dan ulama...  ðŸ™ƒðŸ™ƒðŸ™ƒ,1
5/23/2022 14:18,"@KatolikG Mendingan lu urus agama lu,,
Liat nih kelakuan mereka2 yg benci pak anies dan islam.
Mereka hinakan Yesus dan agama lu. https://t.co/6qHGFlKB8C",1
5/23/2022 13:47,"Tolong bedakan antara Islam phobia dgn Kadrun phobia. Menurut saya, di Indonesia yg mayoritas muslim ini, tidak ada Islam phobia, tapi yg ada Kadrun phobia; orang2 yg benci ke mereka2 yg menggunakan Islam sebagai kedok kepentingan politik mereka",1
5/23/2022 13:16,@chuck_look @UKumalajaya @ferrykoto penista??kata lu x..berhalamu kan jokowi..lu benci cm krn dia g dukung berhala yg lu sembah..klu dia menista nabi bkl ddemo seluruh indonesia..bkn model2 buzzer2 kyk lu.yg justru suka bela penista islam..,0
5/23/2022 13:08,@gadisresidu_b3 Astagfirullah... Apa yg anda sebarkan.. Apa yg membuat anda benci islam..? Anda menyebarkan trus fitnah2 tentang islam,1
5/23/2022 12:19,"@KompasTV Benci banget sama yg namanya ARAB...hingga gerombolan ""SAYA NKRI INI"" menyebut orang Islam dan yg ber'bau"" ARAB dg  KADRUN alias KADAL GURUN

Padahal KADRUN itu julukan dari gerombolan PKI kepada umat Islam

Eehhh...utk menyelamatkan muka @jokowi malah minta TOLONG ke KADRUN",1
5/23/2022 12:00,"@gadisresidu_b3 Pertanyaan yg bodoh
Bagaimn keadaan di surga ga akan bisa digambarkn dengan pemikiran kerdil manusia..karena otak manusia itu lemah kurang dan terbatas!palagi digambarkn seperti iniðŸ¥´knp loe benci banget islam? 
Kasih nutrisi deh otak loe biar bisa berpikir mendalam..jngn cetek.",1
5/23/2022 11:59,"islam di benci, di fitnah tapi suaranya mau..!!
apa2 an lu gw aja blum..
'hidup kadrun'",1
5/23/2022 11:55,"@gibsonsimarmata @aaxoposisi Dalam islam itu ada yg namanya sifat munafik nah mereka itu lah org "" munafik ngaku islam tapi benci dgn para ulama dan syariat islam",1
5/23/2022 11:51,@98garislurus @BBerizik @_SEKNAS_RI @virza1 @Ojoklalenya @MuhSuwarno @Em_Amir_Nihat @AntonKu62463911 @AriHend95106868 @SutayaLili @Rosady1M @Sie_Doy @veelgeno @Bpribas1 @AlanJona2 @AgungSu76387898 @Budi_Dharma88 @Mbeem54659503 @SaididrusIdrus @Arul70848368 @Jayandaru2020 @BocahArusBawah @DBahareksa @jee_creepers @yanasukma2 @Tjakra_mandala @TanHuihui19 @bernadgh @lestariperkasa @susipudjiastuti @KaryawanTuhan77 @poci_imoetz_ @ebe_ganzo @BahasaHati6 @BaskoroKata @JinNonik @jordialannn @mantantimtim98 @aniesbaswedan @Jakartaeprix @jakprogroup @KejaksaanRI @KPK_RI @ListyoSigitP @BKNgoid @kempanrb @tjahjo_kumolo @DinasSDAJakarta @BPBDJakarta @DitjenImigrasi Jdi aku tanya qm bro. Apa mksd qm saudara2 muslim di teel ini benci sama islam?,0
5/23/2022 11:47,"@gibsonsimarmata Betul bang
Itu yang namanya munafikun bang orang Islam tapi benci Ama se agama nya",0
5/23/2022 11:31,@BBerizik @98garislurus @_SEKNAS_RI @virza1 @Ojoklalenya @MuhSuwarno @Em_Amir_Nihat @AntonKu62463911 @AriHend95106868 @SutayaLili @Rosady1M @Sie_Doy @veelgeno @Bpribas1 @AlanJona2 @AgungSu76387898 @Budi_Dharma88 @Mbeem54659503 @SaididrusIdrus @Arul70848368 @Jayandaru2020 @BocahArusBawah @DBahareksa @jee_creepers @yanasukma2 @Tjakra_mandala @TanHuihui19 @bernadgh @lestariperkasa @susipudjiastuti @KaryawanTuhan77 @poci_imoetz_ @ebe_ganzo @BahasaHati6 @BaskoroKata @JinNonik @jordialannn @mantantimtim98 @aniesbaswedan @Jakartaeprix @jakprogroup @KejaksaanRI @KPK_RI @ListyoSigitP @BKNgoid @kempanrb @tjahjo_kumolo @DinasSDAJakarta @BPBDJakarta @DitjenImigrasi Aneh bro spt dinegara kita mrk bilang ada islamophobia. Yg benar aja donk. Negara mayoritas muslim gmn cerita nya ada islamophobia? Emg muslim benci islam kah?,1
5/23/2022 11:27,"@gibsonsimarmata Aruuuuuuh bener pisan bro.
semua gara2 politik...

Padahal POLITIK itu urusan DUNIAWI....
Sdangkan agama itu urusan DUNIA - AKHIRAT Mereka seolah2 lebih penting POLITIK drpd Persaudaraan. 

Hanya orang TOLOL yg ngaku ISLAM tapi benci islam",0
5/23/2022 11:16,@sukadi_ahmad Komunis menyusup disegala arah....yg benci umat Islam hanya komunis,1
5/23/2022 11:15,"@djonprasetyanto @gibsonsimarmata Iya, lebih bahaya orang munafik drpd orang kafir. Munafik paham Islam tp menjelekkan/benci Islam, kalo kafir kan emang gak paham Islam, seandainya benci ya wajar. Lagipula gak semua orang kafir benci Islam banyak juga yg baik banget.",0
5/23/2022 11:06,"Ada Orang ngaku Islam aja Benci Arab, Benci Syariat juga, benci Hukum Islam Pak @gibsonsimarmata Begitulah Manusia https://t.co/x4yZiPy2m8",0
5/23/2022 10:47,"Mereka benci Islam, bukan Arab https://t.co/TmtdEtbAIH",1
5/23/2022 10:42,"Kaum munafik ada dalam tubuh islam itu sendiri. Mereka
Berpeci dan bersorban tapi benci dengan syariat Islam.
Mereka benci dengan ulama-ulama yang tidak sejalan dan sesuai seleranya. Menghujat sesama manusia padahal KTP nya Islam juga ðŸ˜‚ https://t.co/sjOO6ZzMDF",1
5/23/2022 10:41,"@inyongmanise Itulah ngelessnya anasir PKI dia tuduh orang2 demo dgn kadrun.Sekali kimunis tetap komunis tidak suka benci dan anti pati pd Islam.Kadrun sebutan PKI pada islam,dan ente senang dgn istilalh ituðŸ˜„ðŸ˜„ðŸ˜„ðŸ˜„",1
5/23/2022 10:31,"@VirtualThumb Sembarangan km bilang aq ga hina islam, aq HINA kamu yg sedikit2 mengatakan benci islam, itu persepsi km yg ngaku2 islam ! Semoga allah'azza wajalla mengazab melaknat km dunia akhirat !!

Kabulkanlah ya allah utk manusia sampah spt itu. Aamiin yra ðŸ¤²ðŸ¤²",1
5/23/2022 10:25,"Mereka Bilang : 

Yahya Wahloni ""CERAMAHNYA KERAS"" jadi mereka ga suka.

Syekh Ali Jaber yg ""CERAMAHNYA KALEM &amp; CERDAS"" ga suka juga.

UAS yg ""CERAMAHNYA KADANG KERAS, LEMBUT, LUCU &amp; MERAKYAT"" ga suka juga.

Jadi bkn mslh Ustadnya keras ato tdk, tp krn mereka benci dakwah Islam.",1
5/23/2022 10:24,"@gibsonsimarmata Itu dah takdir, dunia ni tempat baik dan buruk, dan dunia ini diisi 3 golongan, muslim (islam), kafir (non muslim) dan Munafik (islam tapi benci/anti dgn syariat islam/ajaran islam). Kaum munafik ini lebih mementingkan diri dan golongannya saja, dah tak bisa bedakan haq &amp; bhatil.",0
5/23/2022 10:22,"@gibsonsimarmata Yg benci UAS  dipastikan Islam Phobia krn mrk tdk faham ajaran Islam yg sbnarnya. Bisa jg pngikut aliran sesat. Misalnya solawatan di gereja, sblm sholat tarawih mnyanyikan Indonesia Raya. Apa yg di sampai beliau ajaran Islam yg lurus ssuai ptunjuk Al Quran n hadits2 Rasulullah",0
5/23/2022 10:21,"@JinNonik @Valhallaah @VAbikusno Cebong emang pada Tolol !!
Benci ama Islam, masih minta kepada Allah ! Berani nyumpahin orang yg marah Islam telah dihina ! Yakin bener do'anta dikabulkan padahal mereka telah dijanjikan azab Allah karena menghina Islam.  GOBLOG !

https://t.co/4MYc8DF9Gb",1
5/23/2022 10:07,"Brohh, benci sama kadrun itu boleh saja, tapi jangan singgung Kitab Umat Islam keseluruhan.
Kadrun ya kadrun aja , jangan di sama ratakan ,, jangan jangan kamu salah satu provokatornya , https://t.co/oZkJcQY8yw",1
5/23/2022 10:00,"@masilhamcom Kafir, munafiq, syiah, liberal, sekuler sangat BENCI Islam !!!",1
5/23/2022 9:50,"@Obay_Kusut1981 Emang aneh tuh orang Bang, ngakunya beragama Islam tapi benci dgn sebutan kafir yg notabene adalah Firman Alloh untuk melabeli orang yang tidak percaya dgn isi Al-Qur'anul Kariim.",1
5/23/2022 9:50,@Reiza_Patters Timses nya byk buzzer yg benci dgn islam,1
5/23/2022 9:49,"Netizen: Orang Islam yang Benci UAS, Namanya Manusia TololÂ Kuadrat https://t.co/BVx6sDGcoZ",0
5/23/2022 9:34,"@OposisiCerdas Mana mau kadrun inves di negri yg benci dan phobia dgn islam.
Ngak percaya..
Ayok taruhan dgn yg tinggal kuping sebelah itu...
ðŸ˜›ðŸ˜›",1
5/23/2022 9:09,@panglima_z Mungkin itu jg yg membuat para penghianat bangsa(musuh2 bangsa benci-parno pd Islam sbg mayoritas =kekuatan negara)+islam phobia-munafikun-musuh2 islam berkolaborasi(melemahkan)via pendiskreditan islam dgn segala daya upaya membuat mrk frustasi ndiri(islam+ditekan+kuat)Aamiin,0
5/23/2022 9:06,"Muslim Indonesia gapapa bikin sholat becandaan, tapi kalo non muslim yg becandain Islam pada ngamuk, demo, bikin gerakan ini itu. jd sebenernya selama ini emang ga suka Islam diolok2 apa cuma benci agama lain?",1
5/23/2022 9:03,"Namanya MUNAFIK, mengaku Orang Islam tapi benci dengan Islam itu sendiri
Dan membenci ULAMA yang berani menyampaikan kebenaran didepan Penguasa yang Dzalim sekarang ini https://t.co/Wk1z4fRLzZ",0
5/23/2022 8:00,"@love_kadrun @keuangannews_id BenarÂ² Umat diadu domba media. Kebanyakan Umat Islam gak mau check &amp; recheck terhadap suatu berita yg gak jelas. Apalagi ini, seorang Ustadz difitnah melarang sodaqoh Jum'at. Luar biasa kejinya fitnahÂ² kaum Munafiq, mengadu domba umat dan memprovokasi umat untuk benci kpd ustadz.",1
5/23/2022 7:50,@_fransiskancis Sudah pasti kerjaan orang Kafir dan Munafik yg benci Ulama Islam...,0
5/23/2022 7:44,"@abi_daawud @filiadiabolic @safirawwww Dmn PKI? Kl ada laporkan polisi. 

Drun gak usah koar2 benci ulama islam begok. 

Ulama yg kukagumi byk.",1
5/23/2022 7:30,"Syiah dan anti agama memang gabung di sini, heh heh heh mereka ini bukan hanya benci Islam, tapi benci semua agama. Mereka ngaku bukan komunis, tapi liberal, LOL. https://t.co/QUTUL4K3ce",1
5/23/2022 7:25,@supraptiyono @na_dirs @maguire___ Saya muslim. Say bukan benci segala sesuatu yg bernuansa Islam. Saya benci dengan Islam yg tidak ramah dan tolol juga benci kepada pembodohan berkedok agama. Itu aja sih.,1
5/23/2022 7:03,"@iwanjanuarcom Hati2 ustdaz sama orang yang namaya Mustofa nahra..ini .orang memanfaatkan suasana untuk syahwat politik ya..namun ini orang memang munafik sangat benci terhadap syariat Islam, Sih Tofa juga Menuduh HTI ingin merebut kekuasaan dgn Tidak pemilu.ðŸ™ https://t.co/NSwVLc2JuE",1
5/23/2022 6:32,"""Orang yg paling aku (Rasulullah) benci pada hari kiamat adalah org yg banyak omong, bicara seenaknya&amp;amp;yg menyombongkan diri "" (HR Ahmad)   Semangat Berdakwah Islam Kaffah   .ðŸ´â˜ï¸ðŸ³ï¸. #rK0Oh",0
5/23/2022 6:30,"@sentine13010378 @filiadiabolic @safirawwww Kau PKI ya?  Pantas saja kau benci Ulama,benci Islam,",1
5/23/2022 6:24,"Kalo aku gk suka dng ustadz terhormat ini, itu wajar krn aku gk 1 agama dng nya..
Yg aku heran, ada org yg ngaku2 islam tapi gk suka &amp; benci dng org baik ini &amp; ikut mencaci nya itu apa namanya...?
Itulah manusia tolol kuadrat yg gk prnh di didik agama oleh ke 2 org tuanya.. https://t.co/6V9JzViMNb",1
5/23/2022 6:22,"@abi_daawud @filiadiabolic @safirawwww Owh kadrun toh... 

Cuma kadrun yg bilang cebong benci islam.

Pdhal cebong byk yg muslim. Nonmuslim cebong juga byk yg berteman sama muslim non khilafuck",1
5/23/2022 6:15,"@IbnuFahriadi @maman1965 yg benci UAS, perlu di tanyakan apa yg sudah di rusak UAS untuk lu lu pade!!",0
5/23/2022 2:30,@RevRey2 @AntiCBongKDrun_ @SudiartoTam @msaid_didu Hahahaha..trus urusannya apa..lu mau bilang lu bersih.. hahahaha kaum babii kek lu mana ada bersihnya..lebih baik gua drpd lu ngaku Islam tp benci ulama..peak lu Jing . kwkwkw..main medsos itu hrs pinter jng tolol..emang lu pikir udah screen shot bgtu trus merasa diri hebat ðŸ˜‚,1
5/23/2022 2:21,"@saputra2251 @putrisakera Emang yg benci Islam itu PKI,kok anda ga terima?",1
5/22/2022 23:43,"@abu_waras Pada dasarnya orang yang benci para ulama alias islam phobia adalah maaf kata ya.. Mereka adalah orang munafik, penghianat.. Dan profokator. Kata orang timur nih.. Maaf sekali lagi Bro.. Kalian adalah orang2 cuki may.. Anjing Babi.. Cuma itu bro yg saya bsa katakan. OK Bro?",1
5/22/2022 23:07,"@ccknyajadilurah @MARQUEZ__93 @HusinShihab Menolak kilafak bkn berarti benci islam.negara ini sudah kokoh dgn uud &amp; pancasila.
Ga usah sok2 teriak kilafak.
Paham soal itu kadrun otak kntol onta??",1
5/22/2022 22:49,"@AnakSIN09467881 @Bambang_Budimab @YoutubeILC Itu wajar pendapat orang yg pro khilafah pasti benci jokowi, krn jokowi dn mayoritas umat islam di indo mnjalankn ajaran nabi yg sejuk, damai, toleransi dn penuh kasih syang, sdangkn kaum khilafah itu intoleran itu mnyimpang dari ajaran nabi.",1
5/22/2022 22:12,cebong PKI Nkri pasti benci islam https://t.co/R3MxvvfSTU,1
5/22/2022 22:04,"@MNW_MNW_MNW InsyaAllah mereka juga akan ditetapkan oleh Allah Azza Wa Jalla sbg Jannah-phobia alias diharamkan Jannah bagi mereka. 

Membenci Islam dan segala syariatnya artinya sah disebut kafir (jika lahir batinnya menolak Islam) atau munafik (lahirnya ngaku Islam tp batinnya benci Islam).",1
5/22/2022 21:40,Buat orang indonesia khususnya pribumi khususnya muslim. Semua kita tau kemerdekaan indonesia mayoritas perjuangan uamat islam. Jgn sekali kali benci org arab. https://t.co/fSU5ihSoOZ,0
5/22/2022 21:34,"@Semesta2002 @Jin_Koplok Dasar dengki dan benci aja yg ada di pikiran kotor loe, kayaknya loe gak rela ya kalo kaum muslimin itu bersatu, melihat tokoh Islam, Ulama dan Habib bersatu bukannya senang, sejuk malah loe kaya iblis kepanasan. masih aja bikin statement adu domba. Astaghfirullah...",1
5/22/2022 21:28,"@MNW_MNW_MNW @Ghea_J_Lie owe ini we idola ente
Katanya benci syariah Islam doi
Apa bener?
Tes ombak",0
5/22/2022 21:27,"Orang ngarang dilecehkan diminta harus empati

Orang beneran diperlakukan buruk setelah menikah, pada ngetawain karna dia taaruf

Kalian tu sebenarnya cuma benci ajaran Islam, cuma takut2 buat frontal, bukan sedang membela perempuan",0
5/22/2022 21:11,"@keuangannews_id Pasti mau menghina Islam,adu domba isinya hoax..gratis ditv kumatikan tv nya..islamphobia benci sama umat islam",1
5/22/2022 21:02,"@MisbakhuddinSi8 @geloraco Saya pun malas berdebat sama orang bodoh,narasinya selalu nyerang Umat Islam,
Sok toleran tapi nyerang Ulama,benci Agama",1
5/22/2022 20:34,@Biang05553051 @CrtlAltDel13 @LOVE_AG4EVER Benci Islam? Matamu suwek...,0
5/22/2022 20:20,@ViaVia99778184 @DonWoi Benci terhadap Islam..yg Benci Ulama itu hanya 2 Syaiton dan Komunis.,1
5/22/2022 20:14,"Di negri kafir, LGBT di benci
Di nkri, mereka di hormati oleh ketum ormas islam brengsek https://t.co/NnyM1Xy3YW",1
5/22/2022 20:11,@Unicep3 Udah gua bilang yg gua benci itu bukan agama Islam tapi para radikal yg mengatasnamakan agama Islam. Susah ya jelasin kadrunðŸ˜‚ emang selalu membelokkan pernyataan dgn mengatasnamakan agama Islam. Padahal intinya bukan ituðŸ˜‚,1
5/22/2022 20:04,"@AgungHa05086506 @CrtlAltDel13 @LOVE_AG4EVER makanya buka matamu,,,bilang ja kamu benci islam kok susah banget ngakuinya",1
5/22/2022 20:02,@RevRey2 @AntiCBongKDrun_ @SudiartoTam @msaid_didu Hahahaha..justru UAS jijik melihat org kek ente .ngaku Islam tp ngebet banget dukung kafir.. emang lu benci bnget ya sama UAS.memang UAS punya salah apa sama ente .,1
5/22/2022 19:36,"@herricahyadi ORANG ISLAM YANG BENCI ISLAM NAMANYA MUNAFIQ,,, TEMPATNYA SAMA DENGAN KAFIR, YAITU KERAKNYA NERAKA.",0
5/22/2022 19:33,"@EYarech @istiraahat @Achrom3 Wuihh.. nama anda asli kah? Klo asli.. sngt dimaklumi.. krn mencerminkan anda umat yg paling benci Islam sampai akhir zaman ðŸ¤­
Atau janganÂ² sm dg muhammad acrom.. cm ""pinjam nama"" saja.. ðŸ¤”ðŸ˜†",1
5/22/2022 19:26,"amoi masuk islam logik, korean masuk islam tak logik hahahahaha racist teruk kau ya. hidayah Allah tak racist sis aku geget ko kang nampak sgt benci kpop tu sampai boleh tentukan mana logik mana tak. when it comes to Allah, everything is possible",0
5/22/2022 19:25,@RevRey2 @AntiCBongKDrun_ @SudiartoTam @msaid_didu Hahahaha..ente kali homo ...kedok alim ..tp benci Islam..najis aja otak lu babiii..ðŸ˜‚ðŸ˜‚,0
5/22/2022 19:20,"@delliAmin @nabil_nissa paling turunan babi pencuri ni anak, benci ke islam",1
5/22/2022 19:12,"@MNW_MNW_MNW Orang-Orang Kafir yang Benci Islam,Orang-Orang Musyrik,Orang Orang Munafik,Orang-Orang Fasik,Orang Orang Pelaku BID^AH...HMMMMMM,Semoga semua di berikan HIDAYAH KEBENARANðŸ¤²ðŸ¤²ðŸ¤²ðŸ˜Š",0
5/22/2022 19:02,"Setiap yg berpenampilan Muslim/Islam elo sebut Kadrun, elo benci ama Muslim/ Islam @Dennysiregar7 ??? https://t.co/XnVRvdLAmg",1
